# this is a demo-export
#
# Stage :   0.000000  -  186.000000 
# AD-Channels:  undeformt    deformt   Unit
#     AD-0:     0.008545    0.788879    V
#     AD-1:     0.013123    0.290527    V
#
# Time  :  undeformt: 0.000000     [seconds since 01.01.1970]
#            deformt: 44.011938     [seconds since 01.01.1970]
#
#
# Index_x, Index_y, Coordinate-undef (x,y,z), Coord-def (x,y,z), Displ(x,y,z), Strain (x,y,Major, Minor, Thicknessreduction), AD-Channel 1 + 2
#
#  
   2    0  -0.108397 5.887992 6.430720    -0.042883 8.236391 6.420966    0.065515 2.348399 -0.009754             
  14   12  9.081790 -3.563462 6.558559    9.121997 -1.653646 6.539855    0.040207 1.909816 -0.018705    -1.000813 3.333674 3.333675 -1.000813 2.247810
   1   13  -1.121460 -4.110248 6.672013    -0.944407 -2.295610 6.645944    0.177052 1.814639 -0.026069    -0.733108 3.388713 3.623105 -0.967499 2.553633
   2   13  -0.332666 -4.127515 6.605326    -0.157635 -2.319158 6.559814    0.175031 1.808357 -0.045512    -1.213273 3.179698 3.179729 -1.213304 1.891382
   3   13  0.451408 -4.142703 6.576294    0.614638 -2.325281 6.546849    0.163230 1.817422 -0.029445    -1.200171 2.898494 2.898494 -1.200172 1.636315
   4   13  1.231663 -4.159214 6.576609    1.386099 -2.333186 6.541129    0.154436 1.826029 -0.035480    -1.403794 3.086849 3.087281 -1.404226 1.613250
   5   13  2.012940 -4.177477 6.573450    2.155657 -2.343535 6.532413    0.142717 1.833942 -0.041037    -1.465272 3.243726 3.243753 -1.465299 1.701472
   6   13  2.795085 -4.195024 6.568428    2.926230 -2.353643 6.528387    0.131145 1.841382 -0.040042    -1.472880 3.309860 3.310290 -1.473310 1.756795
   7   13  3.577171 -4.212482 6.567363    3.696794 -2.362485 6.536804    0.119623 1.849997 -0.030559    -1.539968 3.347551 3.350245 -1.542663 1.725599
   8   13  4.358966 -4.229776 6.571554    4.466105 -2.373267 6.529204    0.107139 1.856509 -0.042349    -1.632639 3.315442 3.318498 -1.635695 1.602427
   9   13  5.141502 -4.247798 6.574319    5.236396 -2.385430 6.530360    0.094893 1.862369 -0.043958    -1.640259 3.313355 3.318058 -1.644962 1.592737
  10   13  5.925037 -4.266712 6.574159    6.007435 -2.397015 6.531179    0.082398 1.869697 -0.042979    -1.576401 3.287078 3.288996 -1.578319 1.631701
  11   13  6.710557 -4.283867 6.565781    6.782320 -2.409152 6.531525    0.071762 1.874715 -0.034256    -1.310884 3.258330 3.259064 -1.311618 1.869099
  12   13  7.495978 -4.300575 6.561549    7.558189 -2.423372 6.531693    0.062210 1.877203 -0.029856    -1.242050 3.174324 3.175990 -1.243715 1.857614
  13   13  8.280324 -4.317778 6.566805    8.331320 -2.436873 6.539119    0.050997 1.880906 -0.027686    -1.192706 3.119018 3.125233 -1.198920 1.853827
  14   13  9.065529 -4.337609 6.569809    9.109037 -2.451864 6.545115    0.043508 1.885745 -0.024694    -0.947688 3.097598 3.105101 -0.955190 2.076230
   1   14  -1.137967 -4.864629 6.683078    -0.946820 -3.110633 6.612762    0.191147 1.753996 -0.070316    -1.102947 3.133317 3.410986 -1.380617 1.944708
   2   14  -0.346195 -4.894928 6.594062    -0.165844 -3.110745 6.578606    0.180351 1.784183 -0.015455    -0.835801 3.342080 3.401085 -0.894807 2.416028
   3   14  0.434545 -4.913223 6.587533    0.612629 -3.123942 6.515230    0.178083 1.789281 -0.072303    -1.363412 3.345380 3.347834 -1.365866 1.899463
   4   14  1.215236 -4.930640 6.585230    1.378988 -3.129165 6.531142    0.163752 1.801476 -0.054088    -1.694994 3.326147 3.326161 -1.695008 1.550360
   5   14  1.996730 -4.947610 6.581361    2.148675 -3.138005 6.523628    0.151945 1.809605 -0.057733    -1.570112 3.246463 3.246653 -1.570302 1.599373
   6   14  2.778719 -4.966914 6.577483    2.918078 -3.151321 6.526217    0.139359 1.815593 -0.051266    -1.610224 3.289531 3.290199 -1.610893 1.600280
   7   14  3.560862 -4.984090 6.576548    3.688307 -3.160747 6.523366    0.127445 1.823342 -0.053182    -1.701430 3.329385 3.331166 -1.703211 1.546913
   8   14  4.342803 -5.001886 6.580178    4.455475 -3.171491 6.527075    0.112672 1.830395 -0.053103    -1.727693 3.337925 3.340245 -1.730013 1.528713
   9   14  5.125285 -5.020780 6.583562    5.224940 -3.183440 6.525900    0.099654 1.837341 -0.057661    -1.670454 3.382362 3.386052 -1.674144 1.628269
  10   14  5.909035 -5.038549 6.582718    5.995455 -3.196376 6.529182    0.086420 1.842173 -0.053536    -1.583575 3.390387 3.394365 -1.587553 1.722727
  11   14  6.694729 -5.055997 6.573682    6.769562 -3.207920 6.525023    0.074834 1.848077 -0.048659    -1.473210 3.314208 3.320343 -1.479345 1.760335
  12   14  7.480080 -5.074384 6.570013    7.544035 -3.221353 6.523897    0.063955 1.853032 -0.046116    -1.429700 3.199038 3.208351 -1.439013 1.693980
  13   14  8.265118 -5.091758 6.571647    8.318325 -3.233749 6.526966    0.053207 1.858009 -0.044681    -1.268602 3.093432 3.108864 -1.284034 1.753611
  14   14  9.050819 -5.109867 6.572548    9.095661 -3.248263 6.533734    0.044842 1.861604 -0.038813    -0.999069 3.095402 3.114246 -1.017913 2.022868
   1   15  -1.148319 -5.637050 6.648040    -0.944097 -3.869305 6.591669    0.204223 1.767745 -0.056371    -1.094981 2.905218 3.280081 -1.469845 1.731515
   2   15  -0.363730 -5.666014 6.609333    -0.165280 -3.908905 6.544366    0.198451 1.757109 -0.064966    -0.670386 2.942684 2.943133 -0.670835 2.202932
   3   15  0.417603 -5.683107 6.599431    0.609285 -3.920368 6.502592    0.191682 1.762739 -0.096839    -1.479320 3.285452 3.286306 -1.480175 1.727135
   4   15  1.199691 -5.702285 6.588018    1.372295 -3.925287 6.530926    0.172604 1.776998 -0.057092    -1.883662 3.291871 3.294053 -1.885844 1.328209
   5   15  1.980714 -5.719596 6.587689    2.140665 -3.936452 6.519336    0.159951 1.783145 -0.068354    -1.700826 3.375107 3.375211 -1.700930 1.591144
   6   15  2.762746 -5.738642 6.584078    2.910288 -3.948435 6.516828    0.147542 1.790207 -0.067249    -1.688827 3.372957 3.374436 -1.690307 1.601041
   7   15  3.544696 -5.756228 6.584766    3.677503 -3.957377 6.516282    0.132807 1.798851 -0.068484    -1.769555 3.364520 3.365900 -1.770934 1.512140
   8   15  4.326716 -5.774665 6.588247    4.445800 -3.970947 6.517524    0.119085 1.803719 -0.070724    -1.822603 3.388558 3.389572 -1.823617 1.481853
   9   15  5.109724 -5.793841 6.588815    5.214588 -3.983048 6.518106    0.104865 1.810793 -0.070709    -1.789080 3.361974 3.363817 -1.790923 1.490111
  10   15  5.892765 -5.811469 6.592746    5.984899 -3.995081 6.515878    0.092134 1.816388 -0.076867    -1.682636 3.330954 3.333096 -1.684778 1.567210
  11   15  6.677989 -5.828831 6.586919    6.756740 -4.007264 6.519118    0.078751 1.821567 -0.067801    -1.606659 3.283779 3.288469 -1.611349 1.598175
  12   15  7.463320 -5.847070 6.583752    7.529124 -4.018015 6.520703    0.065804 1.829055 -0.063049    -1.567921 3.256858 3.266815 -1.577878 1.611012
  13   15  8.249411 -5.865047 6.579546    8.303386 -4.031988 6.515129    0.053974 1.833059 -0.064417    -1.393444 3.199169 3.213289 -1.407564 1.730039
  14   15  9.034332 -5.882975 6.585343    9.078209 -4.045218 6.516717    0.043877 1.837757 -0.068626    -1.364632 3.151335 3.169353 -1.382651 1.713026
   1   16  -1.169785 -6.424430 6.686936    -0.963780 -4.706592 6.653757    0.206006 1.717838 -0.033179    0.946123 4.577873 4.593494 0.930501 5.273193
   2   16  -0.379428 -6.437341 6.612072    -0.169798 -4.705779 6.545851    0.209631 1.731562 -0.066222    -0.650877 4.130400 4.130640 -0.651116 3.337400
   3   16  0.401736 -6.455232 6.603723    0.598647 -4.714608 6.538268    0.196910 1.740624 -0.065455    -1.701218 3.390156 3.390230 -1.701291 1.605078
   4   16  1.183549 -6.473639 6.594803    1.367072 -4.723904 6.527104    0.183523 1.749736 -0.067699    -1.982508 3.424707 3.424783 -1.982583 1.355669
   5   16  1.964825 -6.492404 6.593073    2.132214 -4.735904 6.518773    0.167389 1.756500 -0.074300    -1.836269 3.538715 3.540251 -1.837805 1.611005
   6   16  2.746257 -6.510382 6.593988    2.900301 -4.747012 6.510242    0.154044 1.763370 -0.083746    -1.777033 3.554671 3.554686 -1.777047 1.685571
   7   16  3.527763 -6.528374 6.597836    3.668290 -4.756933 6.510548    0.140527 1.771441 -0.087288    -1.828077 3.541944 3.541982 -1.828115 1.622361
   8   16  4.310248 -6.546799 6.598814    4.437122 -4.769072 6.509262    0.126874 1.777727 -0.089552    -1.878451 3.531693 3.531755 -1.878512 1.562109
   9   16  5.094539 -6.567116 6.591765    5.205920 -4.783031 6.509134    0.111381 1.784085 -0.082631    -1.867751 3.463440 3.464009 -1.868320 1.507884
  10   16  5.877003 -6.585318 6.599592    5.973645 -4.793890 6.519412    0.096641 1.791428 -0.080180    -1.806860 3.439277 3.439722 -1.807306 1.545974
  11   16  6.661651 -6.603059 6.597587    6.745314 -4.806360 6.515943    0.083663 1.796699 -0.081644    -1.740526 3.471357 3.472152 -1.741320 1.642927
  12   16  7.446793 -6.620918 6.595984    7.516999 -4.819261 6.511856    0.070206 1.801657 -0.084128    -1.706638 3.433975 3.438713 -1.711375 1.641107
  13   16  8.233682 -6.640186 6.587334    8.290145 -4.831695 6.513652    0.056463 1.808491 -0.073682    -1.585193 3.381232 3.389279 -1.593241 1.712212
  14   16  9.017805 -6.658091 6.598110    9.063494 -4.845118 6.515761    0.045688 1.812973 -0.082349    -1.492549 3.276137 3.286548 -1.502960 1.704631
   1   17  -1.187276 -7.182036 6.704079    -0.964246 -5.503562 6.648266    0.223029 1.678475 -0.055813    -0.087294 3.416436 3.592993 -0.263850 3.213001
   2   17  -0.395148 -7.207030 6.615271    -0.174224 -5.502918 6.539241    0.220924 1.704112 -0.076030    -0.825304 3.493201 3.494059 -0.826161 2.571177
   3   17  0.385463 -7.226534 6.610897    0.594601 -5.513533 6.530836    0.209138 1.713000 -0.080061    -1.761561 3.565041 3.565225 -1.761745 1.710889
   4   17  1.167157 -7.245622 6.603137    1.361416 -5.523690 6.530378    0.194258 1.721932 -0.072759    -1.966646 3.627106 3.627940 -1.967479 1.564225
   5   17  1.948874 -7.264337 6.599029    2.127403 -5.535905 6.518297    0.178529 1.728432 -0.080732    -1.936752 3.645574 3.646834 -1.938013 1.611743
   6   17  2.730499 -7.282729 6.599148    2.894053 -5.547453 6.514655    0.163554 1.735276 -0.084493    -1.851053 3.670377 3.670739 -1.851415 1.721219
   7   17  3.511639 -7.301765 6.605630    3.661725 -5.558991 6.508775    0.150086 1.742773 -0.096855    -1.841549 3.718971 3.719157 -1.841735 1.776785
   8   17  4.294744 -7.320872 6.603107    4.429045 -5.571337 6.515808    0.134300 1.749535 -0.087299    -1.921623 3.738397 3.738418 -1.921644 1.715009
   9   17  5.078285 -7.339622 6.601411    5.198141 -5.583216 6.508173    0.119856 1.756406 -0.093238    -1.947415 3.748514 3.748549 -1.947450 1.698741
  10   17  5.861934 -7.358273 6.602446    5.966421 -5.594808 6.508171    0.104487 1.763465 -0.094275    -1.907603 3.729051 3.729052 -1.907604 1.720204
  11   17  6.646688 -7.376828 6.600197    6.736043 -5.608269 6.508850    0.089355 1.768559 -0.091348    -1.845567 3.691630 3.691630 -1.845567 1.746873
  12   17  7.431547 -7.395321 6.600660    7.507431 -5.622200 6.506489    0.075884 1.773121 -0.094171    -1.811506 3.602320 3.605510 -1.814696 1.696120
  13   17  8.218370 -7.414580 6.592878    8.279761 -5.632963 6.510406    0.061391 1.781618 -0.082472    -1.767471 3.472111 3.480423 -1.775782 1.616283
  14   17  9.002476 -7.433137 6.604104    9.050436 -5.646124 6.515757    0.047959 1.787013 -0.088347    -1.745948 3.427736 3.434691 -1.752903 1.595705
   1   18  -1.198473 -7.953001 6.675182    -0.959983 -6.288096 6.613524    0.238489 1.664905 -0.061659    -0.857921 3.230798 3.237008 -0.864131 2.291179
   2   18  -0.411261 -7.979022 6.620713    -0.180310 -6.301079 6.552136    0.230950 1.677943 -0.068577    -1.099427 3.393015 3.409869 -1.116282 2.205772
   3   18  0.368584 -7.998526 6.622013    0.587158 -6.313430 6.532965    0.218574 1.685096 -0.089048    -1.873434 3.737542 3.737704 -1.873597 1.762458
   4   18  1.149890 -8.018155 6.617159    1.352063 -6.325356 6.531378    0.202174 1.692798 -0.085781    -1.989941 3.822215 3.823063 -1.990788 1.725857
   5   18  1.932416 -8.037025 6.608162    2.120001 -6.337123 6.523229    0.187585 1.699902 -0.084933    -1.948258 3.819136 3.819683 -1.948805 1.764737
   6   18  2.715020 -8.055601 6.602450    2.887387 -6.348488 6.513234    0.172367 1.707113 -0.089216    -1.943702 3.802041 3.802975 -1.944636 1.753103
   7   18  3.496929 -8.074865 6.604591    3.653973 -6.361482 6.513668    0.157044 1.713383 -0.090923    -1.915239 3.842370 3.842570 -1.915440 1.819798
   8   18  4.278816 -8.094262 6.610182    4.422232 -6.375456 6.510247    0.143417 1.718806 -0.099936    -1.908757 3.901025 3.902080 -1.909812 1.881660
   9   18  5.061776 -8.112861 6.612528    5.188863 -6.386063 6.516373    0.127087 1.726798 -0.096155    -1.944869 3.944310 3.945550 -1.946109 1.886388
  10   18  5.846133 -8.131621 6.609692    5.958950 -6.398796 6.507796    0.112818 1.732824 -0.101895    -1.950705 3.922462 3.922660 -1.950903 1.859978
  11   18  6.631405 -8.149874 6.604861    6.727794 -6.411037 6.506157    0.096389 1.738838 -0.098704    -1.924490 3.849882 3.850276 -1.924884 1.817630
  12   18  7.417051 -8.169672 6.600997    7.498764 -6.423464 6.507757    0.081713 1.746207 -0.093240    -1.928195 3.800151 3.803528 -1.931572 1.766715
  13   18  8.202267 -8.188527 6.603105    8.269058 -6.434805 6.507906    0.066792 1.753722 -0.095199    -1.894523 3.742095 3.749338 -1.901766 1.745268
  14   18  8.986612 -8.210560 6.612862    9.037897 -6.449751 6.520671    0.051286 1.760808 -0.092191    -1.939283 3.758148 3.776571 -1.957706 1.715005
   1   19  -1.216840 -8.732590 6.694231    -0.972452 -7.099380 6.607978    0.244388 1.633210 -0.086253    -0.822358 3.041981 3.158424 -0.938802 2.143039
   2   19  -0.427932 -8.751616 6.629858    -0.186784 -7.102830 6.560525    0.241148 1.648786 -0.069334    -1.261158 3.349795 3.353678 -1.265042 2.005181
   3   19  0.352886 -8.771388 6.625075    0.577765 -7.116635 6.549308    0.224879 1.654753 -0.075767    -1.968736 3.919876 3.925841 -1.974701 1.839157
   4   19  1.133734 -8.790955 6.623820    1.343199 -7.129580 6.530343    0.209465 1.661375 -0.093477    -1.935048 3.967207 3.975836 -1.943676 1.917399
   5   19  1.916491 -8.810288 6.613761    2.110399 -7.141270 6.526963    0.193908 1.669018 -0.086798    -1.918800 3.995046 4.003394 -1.927148 1.959914
   6   19  2.699436 -8.828549 6.606438    2.878675 -7.151367 6.517107    0.179239 1.677182 -0.089331    -2.035851 4.003659 4.010880 -2.043072 1.850956
   7   19  3.481443 -8.847493 6.608546    3.643794 -7.164317 6.514126    0.162351 1.683176 -0.094420    -1.966932 3.946979 3.954538 -1.974491 1.866466
   8   19  4.263719 -8.867639 6.612128    4.412136 -7.179324 6.510816    0.148417 1.688315 -0.101312    -1.879095 3.910841 3.921968 -1.890222 1.920025
   9   19  5.046014 -8.886552 6.619042    5.179686 -7.191122 6.516636    0.133672 1.695430 -0.102406    -1.910041 3.890823 3.900265 -1.919483 1.870271
  10   19  5.830404 -8.905179 6.616495    5.948537 -7.203491 6.515812    0.118133 1.701688 -0.100683    -1.915106 3.948142 3.951904 -1.918868 1.919633
  11   19  6.615421 -8.923902 6.613577    6.719223 -7.215508 6.505866    0.103802 1.708394 -0.107711    -1.955575 3.999348 4.004724 -1.960951 1.927365
  12   19  7.401459 -8.944353 6.607755    7.489419 -7.228830 6.507605    0.087960 1.715523 -0.100150    -2.001097 4.068603 4.075698 -2.008192 1.946997
  13   19  8.187060 -8.963869 6.607987    8.258188 -7.241941 6.508016    0.071128 1.721928 -0.099971    -1.907109 4.109616 4.117682 -1.915175 2.079485
  14   19  8.972940 -8.984820 6.609624    9.030427 -7.255422 6.518065    0.057487 1.729397 -0.091559    -1.745518 4.131107 4.143115 -1.757526 2.260492
   1   20  -1.224512 -9.507009 6.640376    -0.976064 -7.877747 6.596841    0.248448 1.629262 -0.043535    -0.402505 3.681291 3.913024 -0.634239 3.151421
   2   20  -0.444747 -9.522490 6.640296    -0.200658 -7.904353 6.571503    0.244089 1.618137 -0.068792    -1.388065 3.792342 3.793092 -1.388814 2.297569
   3   20  0.336768 -9.542892 6.631205    0.564054 -7.918589 6.553519    0.227286 1.624304 -0.077686    -2.028179 4.125562 4.143461 -2.046078 1.972897
   4   20  1.117888 -9.562227 6.628729    1.330041 -7.931191 6.540336    0.212154 1.631036 -0.088393    -1.906601 4.132889 4.149898 -1.923610 2.101356
   5   20  1.900464 -9.582425 6.620230    2.099187 -7.944696 6.527809    0.198723 1.637729 -0.092421    -1.906973 4.180896 4.202258 -1.928335 2.145833
   6   20  2.683046 -9.602336 6.615459    2.865600 -7.957498 6.525396    0.182554 1.644838 -0.090062    -2.063766 4.193229 4.211121 -2.081657 2.000947
   7   20  3.465257 -9.620698 6.616840    3.630843 -7.969532 6.514630    0.165586 1.651165 -0.102210    -2.007024 4.129896 4.148109 -2.025237 1.998123
   8   20  4.247971 -9.640426 6.618240    4.398392 -7.981094 6.516831    0.150422 1.659331 -0.101409    -1.866160 4.051648 4.072006 -1.886518 2.065122
   9   20  5.030753 -9.660371 6.622500    5.167182 -7.994281 6.514079    0.136429 1.666090 -0.108421    -1.842762 3.977591 3.993779 -1.858950 2.018984
  10   20  5.814772 -9.679219 6.622681    5.936688 -8.007712 6.516585    0.121915 1.671507 -0.106096    -1.864601 3.981100 3.991546 -1.875048 2.000805
  11   20  6.600085 -9.698860 6.618340    6.707373 -8.022213 6.508701    0.107288 1.676647 -0.109640    -1.928377 4.018822 4.027172 -1.936726 1.972749
  12   20  7.385685 -9.719079 6.615616    7.477229 -8.036146 6.499502    0.091544 1.682932 -0.116113    -1.982785 4.051045 4.059406 -1.991146 1.948702
  13   20  8.171933 -9.738450 6.612573    8.247665 -8.049357 6.501665    0.075733 1.689093 -0.110907    -1.850084 4.111991 4.118740 -1.856832 2.138690
  14   20  8.957888 -9.758745 6.614358    9.020790 -8.061906 6.516954    0.062902 1.696839 -0.097404    -1.701922 4.111484 4.116645 -1.707083 2.285815
   1   21  -1.250813 -10.272543 6.716833    -0.994195 -8.687261 6.638283    0.256618 1.585282 -0.078550    -1.248285 5.335358 5.348669 -1.261596 3.864267
   2   21  -0.461418 -10.294329 6.649583    -0.214809 -8.710265 6.580020    0.246610 1.584065 -0.069564    -1.365857 5.007935 5.009105 -1.367028 3.450301
   3   21  0.320164 -10.314449 6.640583    0.551382 -8.723113 6.554779    0.231217 1.591336 -0.085804    -1.970351 4.441532 4.452311 -1.981130 2.327511
   4   21  1.101177 -10.334066 6.639243    1.315705 -8.736556 6.549992    0.214528 1.597510 -0.089251    -1.927858 4.456515 4.463942 -1.935285 2.384042
   5   21  1.883201 -10.354265 6.634781    2.084297 -8.750470 6.532282    0.201095 1.603795 -0.102499    -1.940784 4.472582 4.484793 -1.952996 2.385893
   6   21  2.665871 -10.374789 6.629738    2.850792 -8.763505 6.530951    0.184921 1.611284 -0.098787    -2.019621 4.446757 4.462945 -2.035810 2.282942
   7   21  3.449163 -10.393961 6.624570    3.618107 -8.775448 6.516560    0.168944 1.618514 -0.108010    -1.972942 4.389772 4.401068 -1.984238 2.276472
   8   21  4.232638 -10.413259 6.621791    4.386333 -8.787114 6.512593    0.153695 1.626145 -0.109198    -1.901532 4.348810 4.359771 -1.912493 2.309308
   9   21  5.015233 -10.433275 6.627717    5.154604 -8.800027 6.518986    0.139371 1.633249 -0.108731    -1.827352 4.308501 4.315882 -1.834732 2.345623
  10   21  5.798806 -10.452950 6.630965    5.924950 -8.812478 6.516891    0.126145 1.640472 -0.114074    -1.803123 4.210061 4.214489 -1.807552 2.277672
  11   21  6.584322 -10.472743 6.625841    6.695209 -8.826713 6.517222    0.110887 1.646029 -0.108619    -1.900857 4.131142 4.133566 -1.903282 2.106292
  12   21  7.369941 -10.493236 6.623421    7.466077 -8.841784 6.510748    0.096136 1.651452 -0.112673    -1.921853 4.023227 4.026409 -1.925035 1.983716
  13   21  8.155241 -10.511272 6.626498    8.237281 -8.852138 6.503724    0.082040 1.659134 -0.122774    -1.755131 4.023039 4.024395 -1.756487 2.149980
  14   21  8.940008 -10.533282 6.635177    9.008451 -8.869265 6.519100    0.068443 1.664017 -0.116077    -1.768995 4.000573 4.000629 -1.769051 2.115102
   1   22  -1.265666 -11.040664 6.713718    -1.009041 -9.505588 6.662700    0.256625 1.535075 -0.051018    -0.501713 4.902028 4.966016 -0.565702 4.189067
   2   22  -0.477122 -11.066949 6.652163    -0.226298 -9.519093 6.582197    0.250824 1.547856 -0.069967    -1.543991 4.780166 4.789574 -1.553398 3.064870
   3   22  0.304157 -11.084932 6.646158    0.540793 -9.528487 6.569489    0.236636 1.556445 -0.076669    -1.922404 4.578241 4.585978 -1.930140 2.503060
   4   22  1.086809 -11.105762 6.634356    1.309151 -9.542989 6.565834    0.222342 1.562773 -0.068521    -2.020858 4.583100 4.586257 -2.024015 2.409906
   5   22  1.865967 -11.127516 6.648931    2.070896 -9.560658 6.554789    0.204929 1.566858 -0.094142    -1.943910 4.574996 4.583031 -1.951945 2.478630
   6   22  2.649437 -11.147249 6.639299    2.839905 -9.571390 6.539458    0.190468 1.575859 -0.099841    -1.860957 4.528992 4.539757 -1.871722 2.518021
   7   22  3.432572 -11.167621 6.635394    3.608027 -9.584051 6.533866    0.175456 1.583570 -0.101528    -1.911825 4.460314 4.464609 -1.916120 2.403739
   8   22  4.216041 -11.187054 6.633065    4.377434 -9.595925 6.527010    0.161393 1.591129 -0.106056    -1.933505 4.427950 4.431242 -1.936797 2.351971
   9   22  4.998939 -11.206757 6.637610    5.144266 -9.607656 6.531394    0.145326 1.599102 -0.106215    -1.832001 4.408906 4.411522 -1.834617 2.435189
  10   22  5.783089 -11.227034 6.637722    5.915182 -9.621229 6.527898    0.132093 1.605806 -0.109825    -1.750932 4.353388 4.354608 -1.752152 2.463914
  11   22  6.567821 -11.246981 6.637717    6.686414 -9.633955 6.523496    0.118593 1.613026 -0.114221    -1.832410 4.250664 4.251084 -1.832830 2.286820
  12   22  7.353757 -11.267259 6.633872    7.457216 -9.647682 6.520173    0.103459 1.619577 -0.113699    -1.872567 4.154204 4.154709 -1.873072 2.156296
  13   22  8.139513 -11.286580 6.634540    8.228441 -9.658376 6.510373    0.088929 1.628204 -0.124167    -1.734544 3.990464 3.990740 -1.734820 2.139895
  14   22  8.924773 -11.308568 6.640853    9.002592 -9.675556 6.518431    0.077819 1.633012 -0.122422    -1.518675 3.947026 3.947919 -1.519568 2.313566
   1   23  -1.286959 -11.813184 6.754298    -1.017189 -10.308503 6.673878    0.269770 1.504681 -0.080420    -2.079502 4.340617 4.340933 -2.079818 2.124708
   2   23  -0.492112 -11.838756 6.650039    -0.236328 -10.326613 6.585626    0.255784 1.512143 -0.064413    -1.795009 4.344140 4.358139 -1.809008 2.410739
   3   23  0.288411 -11.857321 6.649668    0.529961 -10.335465 6.582484    0.241550 1.521856 -0.067184    -1.781255 4.370397 4.388790 -1.799648 2.448694
   4   23  1.069347 -11.880040 6.649432    1.295777 -10.353857 6.571768    0.226430 1.526183 -0.077664    -1.950571 4.207144 4.212425 -1.955852 2.127919
   5   23  1.849388 -11.900557 6.658878    2.058355 -10.368557 6.569978    0.208967 1.532001 -0.088900    -1.931846 4.113203 4.120797 -1.939440 2.058185
   6   23  2.633410 -11.919959 6.646241    2.830180 -10.378266 6.552206    0.196770 1.541693 -0.094035    -1.751193 4.089184 4.093990 -1.755999 2.215886
   7   23  3.416031 -11.941040 6.645960    3.599509 -10.391803 6.551959    0.183478 1.549237 -0.094001    -1.833045 4.159856 4.162335 -1.835523 2.200882
   8   23  4.198927 -11.961414 6.647487    4.366743 -10.403928 6.546898    0.167817 1.557486 -0.100590    -1.915620 4.203072 4.204939 -1.917487 2.159173
   9   23  4.982294 -11.982253 6.649378    5.135367 -10.417341 6.539569    0.153073 1.564912 -0.109809    -1.841239 4.175500 4.176362 -1.842100 2.207498
  10   23  5.766938 -12.002041 6.647000    5.906246 -10.429965 6.548983    0.139308 1.572076 -0.098017    -1.735537 4.154608 4.155019 -1.735948 2.293124
  11   23  6.552164 -12.021943 6.644509    6.678839 -10.441998 6.543961    0.126676 1.579945 -0.100548    -1.750503 4.084782 4.085159 -1.750881 2.212685
  12   23  7.337848 -12.042660 6.642550    7.450277 -10.454666 6.533987    0.112429 1.587994 -0.108563    -1.817387 4.069758 4.069821 -1.817450 2.131961
  13   23  8.124696 -12.063352 6.637155    8.222284 -10.468378 6.525000    0.097589 1.594974 -0.112155    -1.754048 3.919350 3.919832 -1.754529 2.053477
  14   23  8.910603 -12.083940 6.640491    8.995609 -10.478449 6.529947    0.085006 1.605491 -0.110544    -1.707841 3.876179 3.879565 -1.711226 2.058678
   1   24  -1.306721 -12.584720 6.784479    -1.027973 -11.115898 6.669478    0.278747 1.468822 -0.115001    -3.301593 3.999442 4.074923 -3.377073 0.557115
   2   24  -0.509630 -12.611135 6.665007    -0.251835 -11.132735 6.596363    0.257796 1.478400 -0.068645    -1.858916 4.035685 4.084743 -1.907974 2.055688
   3   24  0.272035 -12.632117 6.656996    0.516097 -11.143489 6.578018    0.244062 1.488628 -0.078978    -1.698313 3.946548 3.976543 -1.728309 2.133018
   4   24  1.049869 -12.651193 6.678327    1.282281 -11.155086 6.598134    0.232412 1.496107 -0.080194    -1.799207 3.857537 3.868366 -1.810035 1.949549
   5   24  1.831605 -12.672064 6.676901    2.049278 -11.166753 6.594951    0.217673 1.505311 -0.081950    -1.810252 3.785325 3.794123 -1.819049 1.870405
   6   24  2.617130 -12.693913 6.654615    2.820430 -11.181146 6.571042    0.203300 1.512767 -0.083573    -1.697239 3.812510 3.816499 -1.701228 2.009149
   7   24  3.400459 -12.714824 6.650395    3.591177 -11.196646 6.559587    0.190719 1.518178 -0.090808    -1.742191 3.895232 3.897742 -1.744701 2.042452
   8   24  4.183152 -12.735305 6.653699    4.359081 -11.209106 6.560228    0.175929 1.526199 -0.093472    -1.840856 3.906199 3.907984 -1.842640 1.954377
   9   24  4.966348 -12.756324 6.657118    5.128443 -11.222627 6.556414    0.162095 1.533697 -0.100703    -1.775671 3.903835 3.903954 -1.775790 2.017305
  10   24  5.751479 -12.776849 6.652170    5.899533 -11.235146 6.556007    0.148054 1.541703 -0.096163    -1.709441 3.878088 3.878100 -1.709452 2.059064
  11   24  6.536484 -12.797352 6.651411    6.670946 -11.248328 6.552452    0.134462 1.549024 -0.098958    -1.701760 3.869250 3.869251 -1.701760 2.058385
  12   24  7.321607 -12.817782 6.653254    7.443570 -11.260408 6.545460    0.121962 1.557374 -0.107794    -1.718752 3.839034 3.839231 -1.718949 2.012936
  13   24  8.108839 -12.838825 6.646006    8.217213 -11.274043 6.539265    0.108373 1.564782 -0.106742    -1.788197 3.812256 3.812372 -1.788313 1.918361
  14   24  8.894132 -12.859065 6.653331    8.987496 -11.283182 6.542262    0.093363 1.575883 -0.111068    -1.966857 3.776528 3.778327 -1.968655 1.705690
   1   25  -1.320362 -13.360899 6.771578    -1.051376 -11.919542 6.679487    0.268986 1.441356 -0.092091    -1.456698 3.511445 3.623344 -1.568597 1.958777
